address,chain,symbol,target_percentage,entry_date_time,next_market_open,market_entry_date_time,vwap,post_cumulative_share_count,realized_profit,long_realized_profit,short_realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,CoveyReset,0,2022-05-10 18:11:08,2022-05-10 13:30:00,2022-05-10 19:00:00,0.0,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,RIVN,0,2022-05-10 18:11:08,2022-05-10 13:30:00,2022-05-10 19:00:00,22.638332,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,RBLX,0,2022-05-10 18:11:08,2022-05-10 13:30:00,2022-05-10 19:00:00,23.320573,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,NFLX,0,2022-05-10 18:11:08,2022-05-10 13:30:00,2022-05-10 19:00:00,178.044854,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,FB,0,2022-05-10 18:11:08,2022-05-10 13:30:00,2022-05-10 19:00:00,198.955697,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,COIN,1,2022-05-11 15:26:52,2022-05-11 13:30:00,2022-05-11 16:00:00,55.363419,180.62468287950207,2209.8929619935493,2209.8929619935493,0,10000.0,10000.0,0.0,-10000.0,180.62468287950207,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,RIVN,1,2022-05-11 15:26:52,2022-05-11 13:30:00,2022-05-11 16:00:00,21.093716,474.07483821247996,3156.170302093761,3156.170302093761,0,10000.0,10000.0,0.0,-10000.0,474.07483821247996,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,RBLX,0,2022-05-11 15:26:52,2022-05-11 13:30:00,2022-05-11 16:00:00,25.197688,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,NFLX,0,2022-05-11 15:26:52,2022-05-11 13:30:00,2022-05-11 16:00:00,172.089867,0.0,0.0,0.0,0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xCBB6467E8Bc5c0eB452A3F784E5CF3a35CBbC770,MATIC,FB,1,2022-05-11 15:26:52,2022-05-11 13:30:00,2022-05-11 16:00:00,192.703957,51.89307036388464,0.0,0.0,0,10000.0,10000.0,0.0,-10000.0,51.89307036388464,0.0,0
